,profileIdHashed,Position,Company,position_type,company_type,,,,
1698,e5a37384b7c497b258a6dbda811fba38644b82a3,Director,Lenovo,,,,,,
1699,7007f561ba69c98b06ea3bb95ac17c4f0ed5d960,Power Management architect and firmware engineer,Intel Corp,,,,,,
1700,fb141173bd5fc3b392277f5af773e6ddeb537585,Quantitative Analyst,EPAM Systems,,,,,,
1701,b84ee88f0da9235c663a104c65d9ef47dc199905,SP,Ministry of Justice UK,,,,,,
1702,8e2ddc966902f92055f26816b0fded14fd8ff0b2,Teacher Gifted,Bel-Aire Elementary,,,,,,
1703,873774f284aa30a19b187eeb127b4ccd5addf190,Nonprofit Consultant,Self-Employed,,,,,,
1704,0379a9b70ad0f2270af9f77d2b4429c92c126f98,é¡¹ç®ç»ç,TrendForce éé¦å¨è¯¢,,,,,,
1705,a1503255a97d17baae494a7862a1993cd0793ef0,Technical Recruiter,Dropbox,,,,,,
1706,f05e1a075b0218cc7f857a86d6ada23f358b6907,Sr. Vice President ,Harnham,,,,,,
1707,0921a7bde167696c7b64b6003ce018b09aa25648,Founder & CEO,Blendoor,,,,,,
1708,f434beb7a6ab000ac287d59e32bf7389729800c7,Account Manager,Hewlett-Packard,,,,,,
1709,9127e0fb9547c3c0ee258b2097bd86d5cb7aa1d7,Retired,,,,,,,
1710,76e92dd0a268f521772d894301dc0f954aa2a0ce,"Executive Director, DCG Financial Controller HQ and Consolidation",Lenovo,,,,,,
1711,e579a5db5be9e66a36b33330bf96ccc123f2f71c,"Country Lead Growth Businesses, Malaysia",Facebook,,,,,,
1712,556a7ac644d54f75e5fbf670f945259272126887,President,MDO Limited,,,,,,
1713,f00d1574d23301112173b9c85f5e16d6fe00838d,Collective,human(Ethos),,,,,,
1714,3da6f8b07901c5fcdd23da72e76dd60f1f0fe067,"Director, XC Platform Engineering",Dell EMC,,,,,,
1715,050723b643a7ae6c7985ad3c394f439a0c9264de,Founder and Managing Partner,Triphammer Ventures,,,,,,
1716,1a81757844699383699bc7f4001c2841cbb3f72e,"Director, Global OEM Storage Strategy and Programs",Dell EMC,,,,,,
1717,f08aa3a0dab018faf7312f50fe42c20159bd7e7b,Author | Technologist | Furturist | Researcher,StevenBBryant.com,,,,,,
1718,20e53a53a9875ce3c1beeac367c52699f69772ef,Starting Something New,Details to Come,,,,,,
1719,53c3d97c62d26b2d1bf97d39699476a01b70cb66,Sr. Project Manager - Product Engineering,Becton Dickinson and Co,,,,,,
1720,925ab1d3380e6deaba44f83c2d3a997d425e32b5,Account Executive,Intel,,,,,,
1721,a25f06239c13b4398c99f041b68d4b6cc6fabcc9,"Manager, Cyber Digital Transformation",Optiv Inc,,,,,,
1722,e9cbaf39afc260a4685d48787420496910d4e06b,Senior Recruiter,Chegg Inc.,,,,,,
1723,cf781286bfa5c48b05cd5afb14ca076f811386e8,Director of Customer Quality,Gigamon,,,,,,
1724,32a80a6ca5c347f29bd6c668acaec2a9d15fb644,Partner & Lawyer,Kamakshi Law Associates,,,,,,
1725,042a9c765ed4499d0b858ffb8031c77f5287b4b2,Machine Learning / Deep Learning,Metail,,,,,,
1726,ebd8445b6472169ff0bb21dee012b28b31919f1a,Chief Technology Officer,(in stealth mode),,,,,,
1727,f7f707fab37f42153b3705e834ebb362f74b1f64,Director of Diversity and Inclusion Strategy,Charles Schwab,,,,,,
1728,1c2d94b98677eb47b96338c7dba27a69b580950a,Data Scientist,Careem,,,,,,
1729,d48adedec67322ce17b004684e390d536a057fd8,Excellent IT experience in the manufacturing industry., -,,,,,,
1730,f1fe2009c30858a394319e58e38c82dec2279823,"Sr. Director, Google OS Division",Intel Corporation,,,,,,
1731,d6e426a0483c073e9aed283735f9a97dc428fd05,Partner,DecentGoal Consulting,,,,,,
1732,4ff171ac2ac93ad29b3dbb6f368b287423075c20,budget management,lenovo,,,,,,
1733,f382b12adc2932ebe3bd19a6cf76e93f3a130bd7,Dr,Oxford Brookes University,,,,,,
1734,12663b8d4dfe44531bb31c5a1eda191787fba57e,SVP/CFO,YMCA of Snohomish County,,,,,,
1735,068a6ace0a7036aca99d42426fa414a51a4c14a6,"Assistant Consultant, IT",Allways Consulting,,,,,,
1736,b9cc38a2a01c34f6b8e6f683c49e8d9d35543216,"VP Eng, Machine Learning",Cloudera,,,,,,
1737,e568e9f772bac599170bc31f9be7ccb6f7ad141f,Data Center Manager,Leidos,,,,,,
1738,fb559e9d7d8ede005e83590f77ee0af41dd60b4c,Managing member,Spindle Communications,,,,,,
1739,571ace8c081774dc985dba0d6fe08a3d780bd54a,Program Manager,Hewlett Packard Enterprise,,,,,,
1740,907578a5772a0bfa50a6d31c9c72a92921f27257,Senior Technical Recruiter,GoFundMe,,,,,,
1741,0032becff35eecee833acf31e265593b3fff9a3d,Managing Director,Swernofsky ADR,,,,,,
1742,5b9b0d37a65cad3997647b88ddebc79a04412911,Leadership Recruiting,Facebook,,,,,,
1743,31f76f9d45ac78a85999a83dbad485a7591d59f2,CEO/Senior Change Manager,Syrenity Consulting,,,,,,
1744,b072c006cffdfff336ca69f9cd26376a5b35eb13,Administration & Finance Pastor,Reality San Francisco,,,,,,
1745,67eaa96b74e2550b76848d57cf019c6014031565,Executive Officer / å·è¡å½¹å¡,Taiyo Holdings Co Ltd,,,,,,
1746,13ebd1974275fc4e28f1574e3dc5b544abd70f34,Founder,Summurai,,,,,,
1747,62a65d6d7ea3631d8791b7066eaef540f074febd,Senior Recruiter/Principal,TMS Recruiting,,,,,,
1748,22a085c72d39b5c68246b91583df48ec45fa54d4,Senior Infrastructure Engineer,EXPANSIA,,,,,,
1749,186b0d6c7ca8457f480ffd94f7499ec49386ddb8,Data Engineer,"Pizza Hut Connect, LLC",,,,,,
1750,7f2e1ceb32c7eca2f2b6e918028359d95df7038f,Director Of Operations,The Healdsburg School,,,,,,
1751,c5226140abb951627df39eef314a7bb8364dcb16,Business Development Manager,Innowise Group ,,,,,,
1752,ccb73e84661b8d0a1700c7aafc4d84ea120db8e9,ISS Category Manager,Hewlett Packard Enterprise,,,,,,
1753,5fb5d4c373ba02678b96e46584710cf8dc6029bc,Operations Project Manager,Hewlett-Packard,,,,,,
1754,86180a93c3a3712862f97764a829df79f4b880f1,"Global Head and VP, Marketing Planning, Operations and Office of the CMO",HP,,,,,,
1755,340d88b2cf3ce3c37cb3cf24d41b1cc31dae89e4,Founder,InstaCreative - Design,,,,,,
1756,e5f7a2f54926057afb57422361929a1c549e12fb,"Vice President, Marketing (Fluke)",Fortive,,,,,,
1757,cfc27f6abdc45f78a745e9cecb7ad5603772c726,Director of Outreach and Professional Development ,Center for Nonprofits & Philanthropy,,,,,,
1758,90876ef6ad4269c9457e5e13ffc394964a0ea82a,"Growth Product Manager, Microsoft Teams",Microsoft,,,,,,
1759,61f4c6bf0a04eec87d62ddb974fced2767546968,Chief Technology Officer ( CTO ) | AI & Data Science,Noodle.ai,,,,,,
1760,6b4cbc90304e684caf212f4321dd6eca90004d1d,"Director, Business Development",Cloudera,,,,,,
1761,2ba824d62b911b61da592f45cccd5a2dbf99e76c,Manager,NTT (Nippon Telegraph and Telephone Corporation),,,,,,
1762,eb85045dd8bbad739ee81eb0616ece2bd780c896,Senior Software Engineer - Ads,Instacart,,,,,,
1763,16b7524de336f3080791765045fa8a79beaa9947,Product Engineering/Product Extensions Development,HP,,,,,,
1764,3e4b698574661c110e5d0669e80ce211879c8ec3,"Director, Merchandise Marketing (Hardlines)",The Home Depot,,,,,,
1765,46cbf9c90a0051930e85e2a8c89589936e59ade6,Senior Director Supply Chain,Magic Leap,,,,,,
1766,ab599a2395426ebc25fe1fb38be7ec2b98bd53a6,CEO & Founder,SalesLabs,,,,,,
1767,fc6a99ea6379faccaf6f59bfabd061b47d513870,Co Founder & Partner,Ace NEO,,,,,,
1768,12249a256603abd95e512456c31920265db14e61,Director Procurement Projects and Engineering,OSRAM,,,,,,
1769,2a824e3ec482ccdc99b84097f77d03f1f17e402b,"Manager, Strategic Sourcing",Pall Corporation,,,,,,
1770,7462690cb7cadd1436bced2dfb3aff91a251f154,Partner Development and Management,Microsoft,,,,,,
1771,d96124ed3ddcd941f821bd2485222940df39f29e,"Sr. Manager, Data Science",Global Worldwide,,,,,,
1772,d6728910536a2cb139551a906717214099ecd6fe,Process Architect,Intention Mastery,,,,,,
1773,437ebae6c07480fd974017d952c877748f7a0df5,President and CEO,GOODWILL CENTRAL COAST,,,,,,
1774,5464994439fcefc26ae5b7152b744d22e1fc6203,Founder,The Vanderkinverse,,,,,,
1775,1c15f164fc73d0c2f5109aa90cc165c455618b3a,Senior Cyber Security Engineer at IBM GTS Cloud-Transformation (formerly Verizon Enterprise Cloud),IBM,,,,,,
1776,92b3d54df9c8d1e3c6a62720d412681d9465ca40,Founder and CEO,HacWare,,,,,,
1777,0a5a0260eb40d9d28739318c9eb0240ace25f541,"Director, Global Talent Acquisition and Optimization",The Depository Trust & Clearing Corporation (DTCC),,,,,,
1778,a749fa4bedd9892ca493faf9dfd624b1d6bbd33c,Senior Marketing Manager,Airbnb,,,,,,
1779,3f6bff8b90d4ebd01624eb834046c031f516dcc2,VP of Finance and Operations,MirraViz,,,,,,
1780,516cdddd325d058c49cee0ecc891e64ebb06b893,Senior Analyst,Energy 4 Impact,,,,,,
1781,417e4250af83c4314723b43d0d8db50580a2087f,Market Insights & Development,"Itron, Inc.",,,,,,
1782,58dc1b88991ca13b786219a7e151bd50de16fd9c,Chief Operating Officer,Head Choice,,,,,,
1783,1666b99f6934f9171c9d7ab0ec4f570dbbb5e3a9,Director of Operations,Remoov,,,,,,
1784,f2d3fba13ac9884ebeb49428f10b8eafc950c97b,"Author, Blogger, Speaker, Developer Advocate, Principal DataFlow Field Engineer - Data In Motion",Cloudera,,,,,,
1785,e0df8973abdbf79afc95b74d072e1283dec34789,HRIS Implementations Specialist,OnePoint Human Capital Management,,,,,,
1786,88778627ede7af8a22a8e1f5d02ee6fc16e7e823,Executive Pastor,Reality Carpinteria,,,,,,
1787,4bb324252a6dad4b8c076d931319bc052fb7e5d3,"Senior Director, Global Advanced Solutions",Visa,,,,,,
1788,2d1b6ad6668071f004d5cfa130e215359d8cad11,Electrician,IBEW Local 6,,,,,,
1789,8135a192e03d1575ceabab4e9e279b90ceeb9dd2,"Sr. Info Security Engineer, Optum Technology",UnitedHealth Group,,,,,,
1790,03d278181e00c782d4396f09c54ba16faf53e91d,CTO,SweetPay LLC,,,,,,
1791,cb1ac319a3c41e2a1c6fa2e269dcebce0e0bb33e,Retired sort of...,Golf Bum,,,,,,
1792,de6978f8bc63bcc2d987a357c7340dd6302e11f0,Senior Software Engineer," KBR, Inc.",,,,,,
1793,e87eac6b46297969967c64e1d098b20c8c515a9b,Partner Business Manager,Hewlett-Packard Co,,,,,,
1794,7a94ab52cfe3521136557cfe3bcd47f4d690e31d,Director Business Development,Columbia Steel Casting Co.,,,,,,
1795,625b621a23a522ee4a35bfe15787beac367d45ec,Solar PV Consultant,kWh Advisory,,,,,,
1796,85d06109a3ebb229d1d2300a0b883ecc0d17ce2e,"Director, Field Marketing,  NA Server CoC",Dell EMC,,,,,,
1797,b1724f20b6aa521b9c1d1cf08a05fe8f9af1dee3,New Business Innovation,HP,,,,,,
1798,4cc914049b5eac29469b1e600e8d7f062a14cd5a,Production Planner,Jabil,,,,,,
1799,03b9bce79fa09d358375a643596d1b63fe8a6a4f,Senior IT Recruitment Specialist,CITAS - Consulting and IT Services (member of SUDOP Group),,,,,,
1800,01355f22987b0679d29d2d47ad875d6e5fdffabb,Head of Strategic Alliances & Digital Solutions Sales,Claro Brasil,,,,,,
1801,5dc7e4b3f3c3d68bbd1615f38237d39be1ee5895,Sr Supply Chain Development Manager,Jabil,,,,,,
1802,6654bb63364677015d2ee72415e94346ce0e4184,,,,,,,,
1803,7f9440d4f004f40a5ac56554da99004257d09b32,Marketing Operations Consulatant,Dell Technologies,,,,,,
1804,66bcfb77f903ae1c1ff8d2117f6791599fad78e6,Senior Sales Rep,Smith & Associates,,,,,,
1805,5bd7a5c312b2b4c8f05e20da971df7add381f0a6,Director of Operations and Supply Chain,HP,,,,,,
1806,5b3652f898c011d07c9ad955034a73dfc58aec2b,Co-Founder,FlyKytin,,,,,,
1807,43b4cf0709aeeb67d9693c4c40b0d3881486d1cb,Senior Engineer,Geospace Technologies,,,,,,
1808,8917d48dad0e71af461241e4827ba86c2ff37b06,VP,Guidepoint,,,,,,
1809,e4504b09776d26b385b0a3cfada58d2418a51b4e,Co-Founder,Afriex,,,,,,
1810,2f2aae12864eb8e5089be85c3260082cbdb43820,Group CEO,TOYOKOU Co.ï¼Ltd.,,,,,,
1811,f7dabd0def35403de80f597697984c20a0fe26c1,Machine Learning Engineer,Synapse,,,,,,
1812,e2bdf7a8fb0f0dcf2e26f061773496c18ddf867a,"VP, Business Development","Partnership International, Inc",,,,,,
1813,5a30340de9702adbc3aade35584588efc5792e83,VP of Sales,TerraCORE Panels,,,,,,
1814,60a86180763596f7dc0e651e43771b0855ff0960,Director of Product Management (5G - Next Gen. Initiatives),Cisco,,,,,,
1815,fb6262c2dafedda1669edb30f0794064d890e05b,Principal Owner,TSAICOMMS,,,,,,
1816,79216cf6989c0662eae2ee28a9af09f4c4d8cddf,"R&D Sr. Finance Manager (Data Center, Personal Computing, AI and IoT products)",Intel Corporation,,,,,,
1817,f28eaf1025e9ae4ef30c68595e6318b857a0cd19,Strategic Development Manager,HP,,,,,,
1818,10d8c05f5efb42e0462e3c314db799207e43109c,Chief Executive Officer and Founder,Verity Connections,,,,,,
1819,6eb8fc7e6ae4f624a67b6aad5f7f2ae99ffa75f1,President,Precision Landscape Services Inc,,,,,,
1820,cee28d037ddf2ce646e64967b5796caad4fb8ddd,Technical Marketing Manager,Intel Corporation,,,,,,
1821,09fa2e8be0b276d1730929a582319700d7cf6453,Data Science Manager,Google,,,,,,
1822,e43b725ea133c91125f8f0df7dda6f6d83fec757,Co-Founder and CTO,TechVariable,,,,,,
1823,81a8cfe078235efac23fc9982a78eaaffe46f861,Senior Partner,Andreessen Horowitz,,,,,,
1824,c7c78e472e438bcf2b073739bf0b50ff88191adb,Corporate Finance & Accounting Associate Professor - Researcher at CERAG,UniversitÃ© Grenoble Alpes,,,,,,
1825,c2ecb38fb112f8fd19f44c13299a4ea6d4886105,Principal Security Solutions Architect ,"VCE, An EMC Company",,,,,,
1826,6525d394ca91642afbed6269560070cab4eabe4d,Senior Partner Marketing Manager  ,Cloudera,,,,,,
1827,adc2f0c8c9d69af6404e4018c56905eadf0804ff,Assistant Acquisitions Editor,Manning Publications Co.,,,,,,
1828,513175bdc74ddbd4cb1201b95a6a6a6f6aebf7cb,Client Solutions Sales Executive,Dell,,,,,,
1829,cd4cc4d069b09a579f1123bca093252829f980f5,Global Outsourcing and Supply Chain Manager,Intel,,,,,,
1830,36a76eaa47f14c0248eac963bade1b153ca73c1a,"The Boldness Coach, Brand Strategist, Business Coach",VaneeseJohnson.com,,,,,,
1831,56e7963e3e9d5c32841bb5d1af1c20da2026b066,é«çº§è´¢å¡ç»ç,DiDi,,,,,,
1832,9bfa001928f61f9999c57e715d4a6a218bf9dc16,Data Science & Product Design,Independent Consultant,,,,,,
1833,a7a318579d7ba5b575ef7afd33148bfe9c45cd0b,Sr. HR Business Partner,frog,,,,,,
1834,95648b7a87f3262e517a0ae7665e410ebf61bf07,Data Strategist,Fast Forward Labs,,,,,,
1835,f8516f1c05d9b2e471ad3d697e78b82ca9841e36,Machine Learning Engineer,Receipt Bank,,,,,,
1836,cde15d4fec5afaaf7e49e8168e04931bfc62054d,Founder,Incluzion,,,,,,
1837,c963c393cbe6285b15e6cfed8c79a0073db63acf,Managing Partner,Ventureul Global Partners,,,,,,
1838,c9f9178466fa9b307b738c12c72aca1e5e8d1e1c,Technical Recruiting Researcher,Netflix,,,,,,
1839,c0cfc3fae57bc0d5366f0c6782034c43ee1c1b25,"Director, Global Alliances and Business Development",Microsoft,,,,,,
1840,256409a09fc962007c27e349b94b3166a99e8853,CMF Design Lead for Nest,Google,,,,,,
1841,8010b289efc6ae4683dfd396b0ff21a3c1a69879,Financial Consultant,Gigamon LLC,,,,,,
1842,f2e870a910527d5029efd5ab8979ab6b604bfd2f,Chief Electrical Engineer,Joburg Engineers,,,,,,
1843,4aa6b06b01abb7a6c6ec24bab47d93c2651bd773,Software Development Director,Synsae Group LLC,,,,,,
1844,51f67529355c834081827785180df68a4081df63,Principal,Sorenson Ventures,,,,,,
1845,5c447fce5769280c2443c07d002a76d3a79588ac,,,,,,,,
1846,cc8beab3e03b90a1c520754839464cf95c75ef74,International Business Development,NeoSOFT Technologies (A CMMi Level 5 Organization),,,,,,
1847,f7cd3b475aa11723ae1c7f570851dd6c9f453b97,Private Mortgage Banker,Wells Fargo Home Mortgage,,,,,,
1848,406235d20d90783c128934edd0f21eaef14e9735,Talent Acquisition,Thermo Fisher Scientific,,,,,,
1849,d2c3615c36ff3abf8a3dc54149ab1d05a3331f58,"Executive Vice President, Sensing Solutions",Sensata Technologies,,,,,,
1850,a92ddfbad17e5480a04241b9b0639e2ffab8568e,Chief Data Officer,Wealthfront,,,,,,
1851,b6ea9d83efed260d384ac9730e7e0bada6ab8a18,Digital IT Recruitment Specialist,Xebia,,,,,,
1852,c01031bb76a05fa2925f0544498b7ba47f770bd1,Senior Product Manager,BenQ,,,,,,
1853,8f5a9fab6d31610edcc00aa8155b9895a8490dc6,Research And Teaching Assistant,Copenhagen Business School,,,,,,
1854,acae8bb0f160873b40540d006cf21412e31c6fa2,Financial P&A Manager,Lenovo,,,,,,
1855,5de65c618a766bb9bacf4fc90da97a2918c584a5,Co-Founder,Facial Labs,,,,,,
1856,6f02537cc2ab40acbaa62c3c04b54ca162a74cf4,CEO,care.coach,,,,,,
1857,afe7371d8defdc3f5e9fba19b664c8b1cda11a80,Managing Director,Siveo Consulting LLC,,,,,,
1858,41e2a0b7d87c415c04bb6ec25081b78fbedcac9a,Sr. Intellectual Property Attorney,Intuitive Surgical,,,,,,
1859,88347bdc9840aa83311597b00fc61af8b7431d2c,Mid Market Account Executive,Airtable,,,,,,
1860,83312c0294f010c3709e419920981261d41ce56a,Data Scientist II - Artificial Intelligence / Machine Learning,Amazon Web Services (AWS),,,,,,
1861,edb00931a052ebbf688b4e7ecd89feb1493fca95,Data Engineer,Icahn School of Medicine at Mount Sinai,,,,,,
1862,860ec12c9f4471619705d080227a8503b60baa39,Project Manager,Interstate Restoration,,,,,,
1863,64c001a2b18a0e1e95529cecd9c32693ab205e36,Lubricants Business Development Specialist - Commercial Direct,Chevron,,,,,,
1864,3d1beeaf04617a03d1335bf8eacdc1e437975d18,President and CEO,Word Iz Bond Sports Management,,,,,,
1865,18b334cbe649acbb485de6ad0f6adda39b9d6f76,Vice President Of Business Development,Jabil,,,,,,
1866,2f1f7ef698394da7d9c3246dc8c249c2f8bcfc1d,"Program Manager, Special Projects",JUUL Labs,,,,,,
1867,8c7fd21ee73d360fb25fbb0d57106d6b43252716,Tourism Product Development Consultant,Georgia Department of Economic Development,,,,,,
1868,2407f8f606a4183546c86bc0e5dace752d33b66c,IT Track Lead -ERP Program Procure,Cummins Inc.,,,,,,
1869,3708ed801bb3384f91cb6837acbc2d849ba7461a,Board Member,PVTechnology Inc.,,,,,,
1870,e8d0e36b4e733891df3dcfc601d47cd5540d7bb5,Moderator,Wealth Bootcamp,,,,,,
1871,3048a6760c5af8e484bc81121b99efde5d6ca0b9,Senior Business Unit Manager,Jabil,,,,,,
1872,14700a225e6b651d9c88cb1f512ea51aa9183a3d,Data Scientist - Algorithms,Airbnb,,,,,,
1873,e460e3b886a21e093964dfc860520c4244e7c0d9,Director of Product Marketing,Cisco,,,,,,
1874,c01681bf1360836267ff5c4284e590491e9fe1d4,Professor of Mathematics,Harvey Mudd College,,,,,,
1875,72d1a265556cdf82abb0a2dbb5884443c8c315ac,Sr. Technical Recruiter,Tenable,,,,,,
1876,b82885390ae28196e3843d9160d155e9a9acbf17,CEO/CFO,Healthy Adventures Foundation,,,,,,
1877,75420bd4c3f49dfc3fc17eab5a66fa39b96e995f,Senior manager,Lenovo Brasil,,,,,,
1878,28ef84699563c1f53cd02d095370f74e0b356fc9,Think Enterprise Quality Assistant at Lenovo,Lenovo,,,,,,
1879,dccf56c8494753482e2b76127d2cd7e7fd33eb0f,Project Director,"Leshi Internet Information & Technology Corp,. Beijing",,,,,,
1880,ec9bcee1570c7d8fbdff1b62e4765e889c0b6e51,Senior Software Engineer,"New Relic, Inc.",,,,,,
1881,f3fcc64cbbf91d41321e643cd974162604a2794d,Business Development,Encore Media Group Ltd.,,,,,,
1882,60d584cfb275e81f300bde8349b9e4a1e53703ce,Principal ,Digital Mesquite Consulting,,,,,,
1883,c5452f3376625230a69ced389d3817c199d24c6c,Honorary Consul,"British Honorary Consul in Portland, Oregon",,,,,,
1884,e0257fd1762180dcd6c327ff43772c171d8afa23,Country Manager,IDC Taiwan,,,,,,
1885,3b1dda90b42e621af5785a9ae577fdb67e8e7786,IT Headhunting Consultant,Talent Management Consultation,,,,,,
1886,feb6368771d0e74e3b5f53becd0079a9ceaab6da,Program Manager,Hewlett Packard,,,,,,
1887,6ff57b33ecf7bc5b8496d010520da38d234e16d2,Project Manager,Construct(PM),,,,,,
1888,f6d7fca4bca47e6f6151e52b7a72f4dbd8c453d8,Executive Co-Director,Love INC of North Marion County,,,,,,
1889,e70487ee841def2f2bf2caa84f7188f6e6552c66,President,Collier Canyon Vineyards LLC,,,,,,
1890,0417139447d4504eea0d4e9d59232aff2b2f9707,Finance Manager,Pfizer,,,,,,
1891,b7ace142457f9a887520c2fae9d32deca0d1ffd0,Principal Data Science Manager,Microsoft,,,,,,
1892,eaa421871a75f0a54fa28776ba96b33c7940dc5f,Managing Director,Hammond Group LLC,,,,,,
1893,f33539ff2fa05875ac50772d0b37c02de8d79964,Staff Software Engineer,Cloudera,,,,,,
1894,a10893d6ce9a7f12e9fe82175cc5bf8a232939f7,Multi Channel and Sales Disruption Expert,Channel Disruptors,,,,,,
1895,57c20f439ae152eb41de704cc9466b7a1bce852b,"Co-Founder, CEO",Black Tech Jobs,,,,,,
1896,9921ae7c5c23f87167e893128cf1a1e484299cab,VP Engineering,"COBURN TECHNOLOGIES, INC.",,,,,,
1897,27cd40adedcc45c601fdbc4884dc89e0bdbe9f22,TEST TECH ENGINEER ll,CNH Industrial,,,,,,
1898,f5573322a539d42e6e1d7391079e6f620be0ebb3,CTO,Intelliv Corp,,,,,,
1899,c7d3fa09e9493843c619753c8b61c2be580d8030,"Product Marketing, Artificial Intelligence",Facebook,,,,,,
1900,44b99564e1807ff134ca8d40ac1499c4e0c71b9a,National Project Coordinator,ILO ,,,,,,
1901,1ce8008c8e384f0e2c6202bc35cceab1aee48664,Lifestyle Director,NFC Amenity Management,,,,,,
1902,b6882b4f1dc823471ac7d0a34ada845be1adf738,"CIO, COO",HOW International,,,,,,
1903,8a688087ad5469544ad61c6e0b578ce7e2300152,å¯æ»è£,Lenovo,,,,,,
1904,6ea0cad4c13a1d28496527cdae24100ee53c22fd,Data Scientist,Google,,,,,,
1905,ec6c32445c1cc7eb8d855e57d91264149d604959,Strategy Director,BCG,,,,,,
1906,dda36e3cfeadef2b756b9df0430f8c2d375faf43,Director of Operations,Lenovo NetApp èæ³åæ,,,,,,
1907,e12b6eb982fa310e638853da4b39835ce9feae6b,"Senior Director, Lifecycle Leader ",Genentech,,,,,,
1908,e8fc54c2a2f599d6652e2f5c043f29d4182b339b,Machine Learning Researcher,Fars Science & Technology Park,,,,,,
1909,5a0f34fbab06e33a5dc0825f3fe072090106b115,"Talent & Development Director, GCR",å¾®è½¯,,,,,,
1910,6f9d768dbc0e2c6562b4d8d31cf5fee38017c1c6,"Director of Consumer Research, China",FT Confidential Research,,,,,,
1911,98c92c34ac6f840df754220821aa77637bb3c791,Artista,Wake Up Africa ,,,,,,
1912,f34ae12724d4f5def83b8d67140e802b2c88f04d,Sr. Technical Program Manager,Nutanix,,,,,,
1913,3ff92ae5b5f06c71a099160f6e5a0e4f511f3735,Head of Finance & Operations/Business Development,Yari.Solutions (fka A Bookkeeper's Corner),,,,,,
1914,38b72357a35a2c8ef27e32c64cbaa03479d25969,Lead Machine Learning Engineer,Ushur,,,,,,
